,height,weight,age,gender,fitness_goal,activity,cooking_skill,nationality,user
6743,190,110,41,Female,Lose Weight,Sedentary,advanced,Thai,6743
6744,127,65,20,Female,Build Muscle,Active,basic,Greek,6744
6745,181,80,22,Male,Keep Fit,HighActive,basic,Southwestern,6745
6746,142,100,49,Female,Build Muscle,Active,basic,French,6746
6747,172,45,26,Male,Lose Weight,HighActive,advanced,Cajun & Creole,6747
6748,127,65,25,Male,Build Muscle,HighActive,basic,Hungarian,6748
6749,160,70,36,Male,Lose Weight,Sedentary,advanced,French,6749
6750,166,50,36,Female,Build Muscle,Active,intermediate,Cajun & Creole,6750
6751,169,90,28,Female,Build Muscle,LowActive,intermediate,Irish,6751
6752,178,85,56,Female,Keep Fit,Sedentary,intermediate,Spanish,6752
6753,121,65,22,Female,Build Muscle,Active,basic,Hungarian,6753
6754,175,85,56,Female,Lose Weight,LowActive,advanced,American,6754
6755,178,70,43,Female,Build Muscle,Sedentary,intermediate,Mediterranean,6755
6756,148,90,47,Male,Lose Weight,LowActive,basic,Italian,6756
6757,142,110,45,Female,Keep Fit,Sedentary,basic,Asian,6757
6758,157,50,26,Male,Lose Weight,LowActive,intermediate,Chinese,6758
6759,175,60,47,Female,Keep Fit,Sedentary,advanced,Moroccan,6759
6760,181,70,27,Female,Build Muscle,Sedentary,basic,Asian,6760
6761,163,50,50,Female,Build Muscle,LowActive,basic,Southern & Soul Food,6761
6762,184,105,47,Female,Lose Weight,LowActive,advanced,Italian,6762
6763,142,65,31,Female,Keep Fit,HighActive,basic,American,6763
6764,178,70,41,Female,Lose Weight,HighActive,advanced,French,6764
6765,154,75,38,Male,Build Muscle,HighActive,intermediate,Swedish,6765
6766,163,65,45,Female,Lose Weight,Sedentary,advanced,Greek,6766
6767,151,85,46,Male,Lose Weight,LowActive,basic,Southern & Soul Food,6767
6768,124,80,34,Female,Build Muscle,Sedentary,basic,Cuban,6768
6769,178,40,54,Male,Keep Fit,LowActive,advanced,Thai,6769
6770,163,90,59,Female,Keep Fit,Sedentary,intermediate,Japanese,6770
6771,169,110,26,Female,Lose Weight,Active,basic,Mexican,6771
6772,145,95,35,Female,Lose Weight,HighActive,advanced,Thai,6772
6773,184,85,46,Female,Lose Weight,LowActive,advanced,Asian,6773
6774,166,45,54,Male,Keep Fit,Active,intermediate,Southwestern,6774
6775,187,100,58,Male,Build Muscle,HighActive,intermediate,Irish,6775
6776,163,100,57,Male,Lose Weight,Active,basic,Mediterranean,6776
6777,163,90,48,Female,Keep Fit,Sedentary,intermediate,Cajun & Creole,6777
6778,124,105,25,Female,Keep Fit,Active,intermediate,Moroccan,6778
6779,166,80,22,Female,Build Muscle,LowActive,basic,Southwestern,6779
6780,163,100,26,Female,Build Muscle,Sedentary,basic,English,6780
6781,148,75,32,Female,Lose Weight,HighActive,basic,Cajun & Creole,6781
6782,139,45,53,Male,Keep Fit,HighActive,advanced,Moroccan,6782
6783,190,65,20,Male,Keep Fit,Active,basic,American,6783
6784,163,65,49,Female,Build Muscle,Active,intermediate,German,6784
6785,175,90,46,Male,Keep Fit,Active,advanced,Mexican,6785
6786,127,80,32,Male,Keep Fit,LowActive,intermediate,Indian,6786
6787,133,65,58,Male,Lose Weight,LowActive,intermediate,Irish,6787
6788,124,55,35,Female,Build Muscle,Active,basic,Irish,6788
6789,184,60,39,Female,Keep Fit,LowActive,advanced,Mediterranean,6789
6790,163,45,40,Female,Lose Weight,HighActive,basic,Swedish,6790
6791,172,50,51,Male,Keep Fit,Active,advanced,Japanese,6791
6792,148,75,38,Female,Keep Fit,LowActive,intermediate,French,6792
6793,136,90,50,Female,Lose Weight,HighActive,basic,Italian,6793
6794,190,55,58,Male,Lose Weight,HighActive,intermediate,Mediterranean,6794
6795,154,45,53,Female,Keep Fit,Active,basic,Cajun & Creole,6795
6796,178,110,60,Male,Build Muscle,Active,intermediate,Irish,6796
6797,175,70,21,Male,Build Muscle,Active,advanced,Mexican,6797
6798,160,70,56,Female,Keep Fit,Active,intermediate,American,6798
6799,142,60,39,Female,Keep Fit,Sedentary,intermediate,Swedish,6799
6800,172,40,28,Female,Lose Weight,Active,intermediate,Mexican,6800
6801,151,80,26,Female,Build Muscle,Active,basic,Hungarian,6801
6802,184,60,58,Male,Lose Weight,Active,basic,Japanese,6802
6803,151,55,24,Female,Build Muscle,HighActive,intermediate,Asian,6803
6804,190,50,45,Female,Build Muscle,Active,intermediate,Southwestern,6804
6805,172,100,44,Female,Lose Weight,HighActive,basic,Spanish,6805
6806,154,70,25,Male,Keep Fit,LowActive,intermediate,Irish,6806
6807,184,40,31,Female,Lose Weight,LowActive,advanced,German,6807
6808,154,50,31,Female,Lose Weight,HighActive,intermediate,Cajun & Creole,6808
6809,124,90,45,Male,Keep Fit,Active,basic,French,6809
6810,145,105,27,Female,Keep Fit,HighActive,basic,Hungarian,6810
6811,136,40,50,Male,Keep Fit,Active,basic,Asian,6811
6812,127,65,59,Male,Build Muscle,HighActive,basic,Moroccan,6812
6813,187,105,48,Female,Lose Weight,LowActive,advanced,Spanish,6813
6814,160,60,56,Female,Keep Fit,HighActive,advanced,Italian,6814
6815,142,70,41,Male,Keep Fit,LowActive,advanced,French,6815
6816,145,50,24,Male,Build Muscle,LowActive,intermediate,Italian,6816
6817,190,100,39,Male,Lose Weight,HighActive,intermediate,Greek,6817
6818,178,45,32,Male,Keep Fit,Active,basic,Hungarian,6818
6819,145,105,33,Female,Keep Fit,HighActive,basic,Mediterranean,6819
6820,175,90,29,Female,Lose Weight,HighActive,advanced,Cuban,6820
6821,172,65,41,Male,Lose Weight,Active,basic,American,6821
6822,163,40,45,Male,Lose Weight,LowActive,basic,Swedish,6822
6823,148,110,36,Female,Build Muscle,LowActive,advanced,Southern & Soul Food,6823
6824,163,105,28,Female,Keep Fit,Active,advanced,Mediterranean,6824
6825,160,75,37,Male,Build Muscle,HighActive,intermediate,Spanish,6825
6826,142,50,30,Female,Lose Weight,Active,advanced,German,6826
6827,151,75,57,Male,Build Muscle,Sedentary,advanced,Greek,6827
6828,169,110,60,Female,Lose Weight,Sedentary,advanced,Japanese,6828
6829,166,110,59,Male,Build Muscle,LowActive,basic,English,6829
6830,124,100,44,Male,Keep Fit,LowActive,basic,Greek,6830
6831,181,90,57,Female,Keep Fit,HighActive,basic,Italian,6831
6832,145,85,41,Female,Keep Fit,Active,intermediate,Indian,6832
6833,166,70,47,Female,Build Muscle,Sedentary,intermediate,Spanish,6833
6834,160,55,28,Female,Lose Weight,HighActive,advanced,French,6834
6835,136,40,44,Male,Lose Weight,LowActive,advanced,Swedish,6835
6836,175,55,34,Male,Build Muscle,Active,advanced,Swedish,6836
6837,169,75,59,Male,Build Muscle,LowActive,intermediate,English,6837
6838,130,45,38,Male,Lose Weight,HighActive,intermediate,Southern & Soul Food,6838
6839,130,85,33,Female,Build Muscle,Active,intermediate,Swedish,6839
6840,163,105,29,Male,Lose Weight,HighActive,advanced,Southwestern,6840
6841,184,95,40,Female,Keep Fit,Sedentary,advanced,Mediterranean,6841
6842,187,70,21,Female,Lose Weight,Active,advanced,Swedish,6842
6843,169,75,54,Female,Build Muscle,Active,intermediate,Cuban,6843
6844,184,45,57,Female,Build Muscle,HighActive,intermediate,Italian,6844
6845,154,95,42,Female,Build Muscle,Active,advanced,Japanese,6845
6846,148,40,25,Male,Keep Fit,LowActive,advanced,Chinese,6846
6847,157,45,21,Female,Lose Weight,Active,basic,American,6847
6848,154,75,40,Female,Keep Fit,HighActive,basic,Irish,6848
6849,163,40,59,Male,Build Muscle,Sedentary,basic,Cuban,6849
6850,127,90,33,Male,Build Muscle,Sedentary,intermediate,Indian,6850
6851,190,70,60,Female,Keep Fit,LowActive,intermediate,Irish,6851
6852,139,50,21,Male,Build Muscle,HighActive,advanced,Mediterranean,6852
6853,157,100,58,Female,Keep Fit,Active,intermediate,Moroccan,6853
6854,142,40,45,Female,Lose Weight,HighActive,intermediate,Asian,6854
6855,148,95,23,Male,Lose Weight,Active,basic,Indian,6855
6856,181,75,59,Male,Lose Weight,LowActive,intermediate,Italian,6856
6857,139,95,57,Female,Build Muscle,Sedentary,basic,Swedish,6857
6858,172,65,48,Female,Keep Fit,Active,intermediate,Southwestern,6858
6859,163,50,39,Male,Lose Weight,Active,basic,Cajun & Creole,6859
6860,175,75,21,Male,Keep Fit,Sedentary,basic,Southern & Soul Food,6860
6861,160,50,28,Male,Build Muscle,Active,intermediate,Mediterranean,6861
6862,172,90,56,Female,Build Muscle,LowActive,basic,Southern & Soul Food,6862
6863,151,100,29,Male,Lose Weight,Sedentary,basic,Southern & Soul Food,6863
6864,142,95,44,Female,Build Muscle,LowActive,advanced,Irish,6864
6865,139,95,48,Male,Keep Fit,Active,advanced,Greek,6865
6866,175,50,56,Female,Keep Fit,LowActive,basic,English,6866
6867,121,45,54,Male,Build Muscle,Sedentary,basic,Southwestern,6867
6868,163,85,50,Female,Build Muscle,LowActive,intermediate,Japanese,6868
6869,166,110,33,Male,Lose Weight,HighActive,intermediate,Hungarian,6869
6870,172,110,23,Male,Build Muscle,LowActive,basic,French,6870
6871,169,50,42,Male,Lose Weight,Sedentary,basic,Hungarian,6871
6872,151,45,41,Female,Lose Weight,LowActive,advanced,Irish,6872
6873,184,105,43,Female,Lose Weight,HighActive,basic,French,6873
6874,133,40,42,Female,Lose Weight,Active,basic,Mexican,6874
6875,181,90,58,Male,Lose Weight,Sedentary,basic,Mediterranean,6875
6876,124,85,29,Male,Keep Fit,Active,intermediate,German,6876
6877,184,55,24,Male,Lose Weight,LowActive,advanced,Mediterranean,6877
6878,124,90,21,Male,Build Muscle,Sedentary,basic,Japanese,6878
6879,133,75,38,Female,Keep Fit,Active,intermediate,Southwestern,6879
6880,136,50,43,Male,Build Muscle,Active,advanced,Hungarian,6880
6881,178,75,34,Female,Build Muscle,Sedentary,basic,French,6881
6882,145,50,55,Male,Build Muscle,HighActive,advanced,Swedish,6882
6883,181,95,36,Male,Keep Fit,LowActive,intermediate,French,6883
6884,178,80,32,Male,Keep Fit,LowActive,intermediate,Italian,6884
6885,142,85,56,Male,Keep Fit,HighActive,intermediate,French,6885
6886,127,95,20,Male,Build Muscle,LowActive,basic,Greek,6886
6887,145,40,60,Female,Build Muscle,Active,intermediate,Indian,6887
6888,121,100,36,Male,Build Muscle,Active,basic,Japanese,6888
6889,172,55,60,Male,Build Muscle,Active,intermediate,Cuban,6889
6890,190,90,60,Female,Build Muscle,HighActive,basic,Mediterranean,6890
6891,148,100,41,Male,Lose Weight,Active,basic,Swedish,6891
6892,181,65,52,Male,Keep Fit,LowActive,advanced,Southwestern,6892
6893,130,95,60,Male,Lose Weight,Active,advanced,Italian,6893
6894,127,105,40,Male,Keep Fit,HighActive,basic,Cajun & Creole,6894
6895,169,70,26,Female,Build Muscle,HighActive,intermediate,Mediterranean,6895
6896,157,100,55,Male,Build Muscle,Sedentary,advanced,English,6896
6897,127,105,59,Female,Keep Fit,LowActive,advanced,Italian,6897
6898,157,45,33,Female,Lose Weight,Sedentary,advanced,Southern & Soul Food,6898
6899,172,110,23,Female,Lose Weight,HighActive,intermediate,Mediterranean,6899
6900,163,70,39,Female,Lose Weight,HighActive,intermediate,French,6900
6901,121,65,42,Female,Keep Fit,Active,advanced,Greek,6901
6902,187,105,56,Female,Lose Weight,Active,intermediate,Japanese,6902
6903,178,40,33,Male,Keep Fit,Sedentary,intermediate,Italian,6903
6904,121,45,59,Female,Keep Fit,HighActive,advanced,American,6904
6905,154,60,24,Female,Build Muscle,Active,advanced,Chinese,6905
6906,124,40,55,Female,Keep Fit,Sedentary,advanced,Hungarian,6906
6907,142,90,55,Female,Lose Weight,Sedentary,intermediate,Spanish,6907
6908,121,105,26,Male,Lose Weight,HighActive,advanced,Hungarian,6908
6909,145,105,24,Female,Keep Fit,LowActive,basic,Chinese,6909
6910,145,95,52,Female,Lose Weight,LowActive,intermediate,American,6910
6911,151,90,40,Female,Keep Fit,Sedentary,intermediate,American,6911
6912,142,75,46,Male,Lose Weight,LowActive,basic,Hungarian,6912
6913,190,55,51,Male,Build Muscle,Sedentary,advanced,Italian,6913
6914,181,100,42,Female,Lose Weight,Active,intermediate,Mexican,6914
6915,133,70,49,Male,Lose Weight,Sedentary,basic,American,6915
6916,121,105,29,Female,Keep Fit,HighActive,basic,Indian,6916
6917,121,105,38,Male,Keep Fit,Active,intermediate,Japanese,6917
6918,148,60,20,Female,Lose Weight,LowActive,advanced,Asian,6918
6919,166,110,28,Female,Lose Weight,HighActive,advanced,Swedish,6919
6920,181,60,46,Male,Keep Fit,Sedentary,basic,Mediterranean,6920
6921,133,70,58,Female,Lose Weight,Sedentary,basic,Chinese,6921
6922,121,85,37,Female,Lose Weight,Sedentary,intermediate,Hungarian,6922
6923,139,90,48,Female,Lose Weight,Sedentary,advanced,Moroccan,6923
6924,145,100,42,Male,Keep Fit,Sedentary,intermediate,Japanese,6924
6925,169,50,60,Female,Lose Weight,Sedentary,advanced,Indian,6925
6926,181,95,42,Male,Keep Fit,LowActive,intermediate,French,6926
6927,124,85,45,Female,Build Muscle,HighActive,intermediate,American,6927
6928,127,75,44,Female,Lose Weight,Sedentary,intermediate,Southern & Soul Food,6928
6929,175,80,38,Male,Build Muscle,LowActive,intermediate,Cajun & Creole,6929
6930,151,110,39,Female,Keep Fit,Active,intermediate,Mediterranean,6930
6931,139,40,44,Female,Lose Weight,Sedentary,basic,American,6931
6932,130,45,57,Female,Keep Fit,Active,advanced,Hungarian,6932
6933,154,100,58,Male,Build Muscle,Sedentary,intermediate,Spanish,6933
6934,160,85,22,Male,Lose Weight,Active,advanced,Moroccan,6934
6935,130,85,26,Female,Keep Fit,Active,basic,Chinese,6935
6936,124,95,47,Male,Lose Weight,Sedentary,intermediate,English,6936
6937,121,40,21,Male,Keep Fit,Active,basic,Hungarian,6937
6938,136,90,22,Male,Build Muscle,HighActive,basic,Thai,6938
6939,124,60,49,Male,Lose Weight,Sedentary,basic,Chinese,6939
6940,178,85,39,Male,Keep Fit,Active,intermediate,Chinese,6940
6941,124,55,56,Female,Build Muscle,HighActive,advanced,Italian,6941
6942,148,60,41,Male,Lose Weight,Sedentary,advanced,Irish,6942
6943,130,85,44,Male,Keep Fit,LowActive,basic,Mediterranean,6943
6944,139,65,59,Male,Build Muscle,HighActive,basic,Mexican,6944
6945,124,55,56,Male,Lose Weight,HighActive,advanced,Irish,6945
6946,148,40,28,Female,Keep Fit,LowActive,advanced,Greek,6946
6947,145,100,29,Male,Lose Weight,Active,intermediate,English,6947
6948,169,105,35,Female,Lose Weight,HighActive,basic,French,6948
6949,154,85,36,Female,Lose Weight,Sedentary,advanced,Irish,6949
6950,130,85,52,Female,Lose Weight,HighActive,basic,Swedish,6950
6951,121,70,38,Male,Keep Fit,Active,basic,Cuban,6951
6952,184,105,55,Male,Keep Fit,Sedentary,intermediate,Asian,6952
6953,163,40,21,Female,Lose Weight,Sedentary,basic,Chinese,6953
6954,178,85,45,Male,Build Muscle,Sedentary,intermediate,Hungarian,6954
6955,151,70,22,Female,Lose Weight,HighActive,intermediate,Asian,6955
6956,181,110,47,Female,Build Muscle,LowActive,advanced,German,6956
6957,148,105,45,Female,Build Muscle,HighActive,basic,Spanish,6957
6958,169,40,48,Female,Lose Weight,LowActive,basic,Hungarian,6958
6959,139,50,46,Male,Keep Fit,Active,basic,Mexican,6959
6960,184,105,46,Female,Lose Weight,HighActive,intermediate,Moroccan,6960
6961,166,45,51,Male,Keep Fit,Active,basic,American,6961
6962,181,95,33,Male,Lose Weight,HighActive,intermediate,Mediterranean,6962
6963,166,80,20,Male,Lose Weight,LowActive,basic,Indian,6963
6964,142,75,47,Male,Build Muscle,LowActive,intermediate,French,6964
6965,139,95,40,Male,Keep Fit,HighActive,advanced,Asian,6965
6966,142,55,35,Male,Keep Fit,HighActive,basic,Mediterranean,6966
6967,145,80,52,Female,Lose Weight,HighActive,advanced,Chinese,6967
6968,163,65,32,Male,Build Muscle,Sedentary,basic,Japanese,6968
6969,163,85,22,Male,Lose Weight,HighActive,intermediate,Mediterranean,6969
6970,145,75,35,Female,Build Muscle,HighActive,basic,Swedish,6970
6971,175,100,56,Female,Keep Fit,Active,intermediate,Southern & Soul Food,6971
6972,145,70,26,Male,Lose Weight,Sedentary,intermediate,Asian,6972
6973,142,105,24,Male,Build Muscle,Sedentary,advanced,Moroccan,6973
6974,178,40,34,Female,Lose Weight,Sedentary,advanced,Hungarian,6974
6975,169,55,56,Female,Build Muscle,HighActive,advanced,Mediterranean,6975
6976,178,110,27,Female,Build Muscle,Active,advanced,Southern & Soul Food,6976
6977,139,85,32,Male,Lose Weight,Active,intermediate,American,6977
6978,130,80,46,Female,Build Muscle,HighActive,intermediate,Cuban,6978
6979,175,75,53,Male,Lose Weight,HighActive,intermediate,Swedish,6979
6980,160,95,26,Male,Lose Weight,Active,basic,Japanese,6980
6981,124,40,35,Male,Lose Weight,Active,intermediate,Southern & Soul Food,6981
6982,154,110,38,Male,Keep Fit,Sedentary,intermediate,Chinese,6982
6983,160,65,26,Female,Lose Weight,Active,intermediate,Southern & Soul Food,6983
6984,190,105,34,Female,Keep Fit,LowActive,advanced,Japanese,6984
6985,181,85,53,Female,Build Muscle,Active,basic,Asian,6985
6986,154,55,25,Male,Lose Weight,LowActive,basic,Japanese,6986
6987,124,55,59,Female,Keep Fit,Sedentary,advanced,Hungarian,6987
6988,148,100,38,Male,Keep Fit,LowActive,advanced,Irish,6988
6989,184,95,29,Female,Build Muscle,LowActive,advanced,Hungarian,6989
6990,130,50,31,Male,Build Muscle,Active,basic,Chinese,6990
6991,157,110,40,Male,Build Muscle,HighActive,basic,English,6991
6992,190,85,30,Female,Build Muscle,Sedentary,basic,Southern & Soul Food,6992
6993,142,90,36,Male,Lose Weight,Active,advanced,Greek,6993
6994,190,75,26,Male,Build Muscle,LowActive,basic,Thai,6994
6995,178,110,21,Male,Lose Weight,HighActive,basic,Asian,6995
6996,133,105,57,Male,Keep Fit,LowActive,advanced,Italian,6996
6997,139,60,57,Female,Build Muscle,HighActive,intermediate,Italian,6997
6998,184,95,31,Male,Keep Fit,HighActive,basic,Irish,6998
6999,139,90,39,Female,Keep Fit,Sedentary,advanced,Asian,6999
7000,124,55,31,Male,Keep Fit,Sedentary,advanced,German,7000
7001,172,60,49,Female,Lose Weight,Sedentary,intermediate,French,7001
7002,154,40,49,Male,Lose Weight,Sedentary,advanced,Indian,7002
7003,163,45,22,Female,Keep Fit,Active,intermediate,Mexican,7003
7004,190,75,52,Female,Keep Fit,HighActive,advanced,Swedish,7004
7005,121,70,54,Female,Lose Weight,HighActive,basic,Southwestern,7005
7006,133,60,32,Male,Lose Weight,Sedentary,basic,French,7006
7007,169,95,21,Male,Lose Weight,Sedentary,advanced,American,7007
7008,130,45,34,Female,Keep Fit,LowActive,advanced,Thai,7008
7009,154,110,55,Male,Keep Fit,LowActive,intermediate,German,7009
7010,124,105,57,Female,Lose Weight,Active,intermediate,Southern & Soul Food,7010
7011,145,45,29,Female,Build Muscle,Active,intermediate,English,7011
7012,160,95,49,Female,Lose Weight,LowActive,basic,English,7012
7013,181,110,40,Female,Keep Fit,LowActive,advanced,Irish,7013
7014,175,45,20,Female,Build Muscle,HighActive,advanced,Chinese,7014
7015,166,40,33,Male,Build Muscle,Sedentary,basic,Mexican,7015
7016,133,100,48,Male,Lose Weight,HighActive,intermediate,French,7016
7017,181,85,35,Male,Keep Fit,Sedentary,basic,Moroccan,7017
7018,163,50,20,Female,Keep Fit,LowActive,basic,Southwestern,7018
7019,187,60,51,Female,Build Muscle,HighActive,basic,English,7019
7020,181,65,36,Female,Lose Weight,HighActive,basic,Cuban,7020
7021,175,45,32,Male,Keep Fit,LowActive,basic,American,7021
7022,133,95,25,Female,Lose Weight,Active,basic,Southwestern,7022
7023,151,90,34,Female,Keep Fit,Sedentary,advanced,American,7023
7024,145,90,52,Female,Build Muscle,Active,advanced,English,7024
7025,166,110,58,Male,Keep Fit,LowActive,intermediate,Indian,7025
